room_id;speaker_id;time;message
1;3;2021-04-27 16:15:42.456208;How are you doing?
1;3;2021-04-27 16:16:51.456208;I am doing fine
1;3;2021-04-27 16:17:11.456208;Nice to meet you
1;1;2021-04-27 16:18:04.456208;Pleased to meet you
1;2;2021-04-27 16:19:11.456208;Good to see you
1;2;2021-04-27 16:19:45.456208;Nice to see you
1;2;2021-04-27 16:20:17.456208;Hello, my name is David It's nice to meet you.
1;2;2021-04-27 16:20:44.456208;Hi, I'm Jenny. It's my please to meet you.
1;1;2021-04-27 16:21:12.456208;Am sorry. what was your name again?
1;1;2021-04-27 16:22:07.456208;Jenny.
1;3;2021-04-27 16:23:07.456208;What do you do for a living?
1;3;2021-04-27 16:23:23.456208;I work.
1;2;2021-04-27 16:24:39.456208;It has been really nice talking to you.
1;1;2021-04-27 16:26:32.456208;Yes. It was a great pleasure meeting you.
1;2;2021-04-27 16:27:29.456208;Good morning
1;3;2021-04-27 16:29:00.456208;Morning.
1;2;2021-04-27 16:30:04.456208;How are you today?
1;1;2021-04-27 16:32:03.456208;Am good
1;1;2021-04-27 16:33:06.456208;Where are you from?
1;2;2021-04-27 16:34:58.456208;Am from Russia
1;3;2021-04-27 16:36:54.456208;What's the weather like in Russia now?
1;2;2021-04-27 16:38:42.456208;Freezing cold, and snowing.
1;3;2021-04-27 16:40:19.456208;What's it like outside?
1;1;2021-04-27 16:40:43.456208;It's really cold now.
1;3;2021-04-27 16:41:51.456208;How's the weather?
1;2;2021-04-27 16:42:22.456208;It's minus ten. (-10 degrees)
1;2;2021-04-27 16:43:42.456208;Do you have rain?
1;2;2021-04-27 16:44:35.456208;We have not had any rain for many weeks.
1;1;2021-04-27 16:46:29.456208;What's the temperature today?
1;3;2021-04-27 16:48:09.456208;Today it is 22 degrees Celsius which is a lot warmer then it has been.
1;2;2021-04-27 16:49:59.456208;What's the weather forecast for the rest of the week?
1;1;2021-04-27 16:51:56.456208;They're saying we will have blue skies for the rest of the week.
1;2;2021-04-27 16:52:57.456208;So, how are you feeling today?
1;1;2021-04-27 16:53:07.456208;I'm pretty tired. I haven't been sleeping well.
1;2;2021-04-27 16:54:40.456208;Do you have enough time to get the right amount of sleep?
1;3;2021-04-27 16:55:00.456208;I have enough time. I just can't seem to fall asleep and stay asleep.
1;3;2021-04-27 16:55:42.456208;What time do you usually go to bed?
1;1;2021-04-27 16:56:44.456208;I don't have one time in particular. I just go to sleep whenever I feel tired.
1;3;2021-04-27 16:58:22.456208;Have you been under a lot of stress lately?
1;3;2021-04-27 16:59:39.456208;I just lost my job, and I am unsure about being able to find another one.
1;3;2021-04-27 17:00:50.456208;Have you ever tried doing relaxation exercises before you go to bed?
1;3;2021-04-27 17:01:16.456208;I haven't ever tried that, but it sounds like a good idea.
1;2;2021-04-27 17:01:28.456208;Do you feel this is an emergency?
1;1;2021-04-27 17:02:50.456208;My chest feels tight, and I can't catch my breath.
1;2;2021-04-27 17:03:01.456208;Did this come on suddenly?
1;3;2021-04-27 17:03:16.456208;It started yesterday.
1;1;2021-04-27 17:05:09.456208;Do you have transportation to our Urgent Care facility on Sunset Blvd.?
1;2;2021-04-27 17:06:13.456208;My friend can drive me to Urgent Care.
1;1;2021-04-27 17:06:55.456208;Good afternoon
1;1;2021-04-27 17:08:30.456208;Hello
1;1;2021-04-27 17:10:03.456208;Hello how are you?
1;3;2021-04-27 17:10:51.456208;I am good.
1;3;2021-04-27 17:11:08.456208;What is the matter ?
1;3;2021-04-27 17:12:16.456208;I am confused about vacations.
1;2;2021-04-27 17:14:06.456208;Why do not you come with us?
1;2;2021-04-27 17:16:03.456208;Nice but my parents would not allow me to go with you.
1;3;2021-04-27 17:16:38.456208;We will enjoy a lot together.
1;3;2021-04-27 17:17:04.456208;Thanks
1;2;2021-04-27 17:18:38.456208;How are you my friend?
1;2;2021-04-27 17:20:13.456208;I am fine and you?
1;2;2021-04-27 17:22:05.456208;Are you excited?
1;3;2021-04-27 17:22:56.456208;Yes, I am very excited. I could not forget the picnic I had yesterday.
1;1;2021-04-27 17:23:38.456208;Where did you go to have the picnic?
1;1;2021-04-27 17:23:58.456208;It was Nandan Park, the biggest amusement park in Bangladesh.
1;3;2021-04-27 17:25:53.456208;How did  you go there?
1;1;2021-04-27 17:27:28.456208;By bus
1;1;2021-04-27 17:29:09.456208;What did you enjoy there?
1;3;2021-04-27 17:31:07.456208;I enjoyed 10 rides only.
1;1;2021-04-27 17:31:36.456208;Which ride did you enjoy most?
1;1;2021-04-27 17:32:53.456208;Water coaster. It was interesting most.
1;3;2021-04-27 17:33:58.456208;What did you enjoy at lunch?
1;1;2021-04-27 17:35:15.456208;It was biryani. It was so delicious.
1;1;2021-04-27 17:36:57.456208;Was there any arrangement of cultural program?
1;1;2021-04-27 17:37:18.456208;Yes. There was a heavy arrangement of cultural program like song, dance, drama.
1;1;2021-04-27 17:37:46.456208;When did you come back home?
1;1;2021-04-27 17:39:12.456208;I came back home 11 at night.
1;3;2021-04-27 17:41:01.456208;Thank you very much.
1;1;2021-04-27 17:42:53.456208;Thank you also.
1;3;2021-04-27 17:43:56.456208;How did you enjoy a picnic?
1;3;2021-04-27 17:45:54.456208;It was really exciting. It was more enjoyable to me because I had never been to Garo Pahar.
1;2;2021-04-27 17:47:45.456208;You have taken a lot of snaps, haven't you?
1;1;2021-04-27 17:48:53.456208;Yes. Here are the photographs.
1;3;2021-04-27 17:50:27.456208;The picnic was so enjoyable that I will recall it for a long time.
1;3;2021-04-27 17:50:43.456208;same to me.
1;2;2021-04-27 17:51:39.456208;Bye
1;1;2021-04-27 17:53:14.456208;Bye
1;3;2021-04-27 17:53:55.456208;So, what are your plans for this weekend?
1;3;2021-04-27 17:54:08.456208;I don't know. Do you want to get together or something?
1;2;2021-04-27 17:54:55.456208;How about going to see a movie?
1;2;2021-04-27 17:55:24.456208;That sounds like a good idea.
1;1;2021-04-27 17:55:58.456208;Where do you want to meet?
1;3;2021-04-27 17:57:19.456208;Let's meet at Summer Pizza House.
1;3;2021-04-27 17:57:36.456208;When shall we meet?
1;1;2021-04-27 17:58:03.456208;Well, at any time.
1;1;2021-04-27 17:58:19.456208;What does she look like?
1;1;2021-04-27 17:59:55.456208;She has blond hair, she is kind of slender, and she is about your height.
1;3;2021-04-27 18:00:10.456208;She wears eyeglasses, right?
1;3;2021-04-27 18:01:09.456208;Yes, and she was playing the piano off and on during the party.
1;1;2021-04-27 18:01:29.456208;What is she doing these days?
1;2;2021-04-27 18:02:47.456208;She graduated last June, and she will start her teaching career next week when the new school term begins.
1;2;2021-04-27 18:04:05.456208;What grade is she going to teach?
1;1;2021-04-27 18:05:47.456208;She will teach kindergarten.
1;3;2021-04-27 18:06:52.456208;Good morning
1;2;2021-04-27 18:07:45.456208;Good morning
1;3;2021-04-27 18:08:21.456208;Nice to see you
1;1;2021-04-27 18:09:13.456208;Very nice to see you
1;2;2021-04-27 18:10:38.456208;Hi
1;2;2021-04-27 18:12:25.456208;Hi
1;3;2021-04-27 18:13:03.456208;Hello 
1;1;2021-04-27 18:13:36.456208;Hello
1;3;2021-04-27 18:15:14.456208;Have a good day
1;3;2021-04-27 18:15:24.456208;Yeah sure
1;2;2021-04-27 18:17:06.456208;Have a nice day
1;2;2021-04-27 18:17:53.456208;Thanks
1;2;2021-04-27 18:18:24.456208;How are you feeling?
1;1;2021-04-27 18:19:38.456208;I am feeling exited
1;1;2021-04-27 18:20:41.456208;Where are you from?
1;3;2021-04-27 18:21:10.456208;I am from chennai
1;3;2021-04-27 18:22:02.456208;How are you doing?
1;1;2021-04-27 18:22:54.456208;I am doing fine
1;3;2021-04-27 18:23:24.456208;Do you have a driver's license ?
1;3;2021-04-27 18:23:51.456208;No. I am going to take the test in a couple of weeks .
1;2;2021-04-27 18:24:18.456208;Didn't you drive in your country ?
1;3;2021-04-27 18:25:48.456208;Yes, but I have to brush up on my driving.
1;1;2021-04-27 18:26:30.456208;You have to study the traffic rules too
1;1;2021-04-27 18:27:21.456208;Yes, there is a lot of new things I must learn.
1;1;2021-04-27 18:27:46.456208;Do you have a car?
1;1;2021-04-27 18:29:10.456208;Yes I am having a car
1;1;2021-04-27 18:30:06.456208;What is the color of car?
1;3;2021-04-27 18:31:46.456208;The color of car is blue
1;3;2021-04-27 18:33:35.456208;Do you know English?
1;1;2021-04-27 18:35:17.456208;Yes, I can speak english
1;3;2021-04-27 18:35:54.456208;What is your name?
1;3;2021-04-27 18:36:19.456208;My name is robot
1;3;2021-04-27 18:37:41.456208;What are your doing?
1;2;2021-04-27 18:39:32.456208;I am chatting with you
1;2;2021-04-27 18:40:44.456208;How do you rate yourself?
1;3;2021-04-27 18:40:55.456208;I give myself five star rating
1;3;2021-04-27 18:41:29.456208;Do you speak English?
1;3;2021-04-27 18:42:00.456208;I speak English
1;2;2021-04-27 18:43:50.456208;What language do you know?
1;2;2021-04-27 18:44:13.456208;I speak English only
1;2;2021-04-27 18:46:05.456208;Do you marry me?
1;1;2021-04-27 18:46:55.456208;Not possible human
1;3;2021-04-27 18:47:13.456208;What is your age?
1;1;2021-04-27 18:48:41.456208;My developer only knows that
1;1;2021-04-27 18:50:33.456208;Can you help me?
1;3;2021-04-27 18:51:53.456208;How can I help you?
1;1;2021-04-27 18:53:46.456208;May you help me?
1;1;2021-04-27 18:55:13.456208;Yes sure
1;3;2021-04-27 18:55:25.456208;Good Evening
1;3;2021-04-27 18:56:07.456208;Good Evening
1;2;2021-04-27 18:58:06.456208;What's your name?
1;3;2021-04-27 18:59:40.456208;My name is bot
1;1;2021-04-27 19:00:52.456208;Your kind name please
1;2;2021-04-27 19:02:13.456208;My name is bot
1;2;2021-04-27 19:02:56.456208;What is your good name?
1;2;2021-04-27 19:03:54.456208;My name is bot
1;3;2021-04-27 19:05:16.456208;What is the weather be like?
1;2;2021-04-27 19:05:55.456208;The weather is hot.
1;1;2021-04-27 19:07:25.456208;What are you doing now?
1;1;2021-04-27 19:09:21.456208;I am chatting now
1;1;2021-04-27 19:09:37.456208;How are you doing today?
1;2;2021-04-27 19:10:56.456208;I am fine
1;1;2021-04-27 19:12:35.456208;Have you had any type of cold lately?
1;1;2021-04-27 19:13:30.456208;No, I haven't had a cold. I just have a heavy feeling in my chest when I try to breathe.
1;1;2021-04-27 19:15:03.456208;Do you have any allergies that you know of?
1;2;2021-04-27 19:16:45.456208;No, I don't have any allergies that I know of.
1;3;2021-04-27 19:17:39.456208;Does this happen all the time or mostly when you are active?
1;2;2021-04-27 19:18:57.456208;It happens a lot when I work out.
1;1;2021-04-27 19:19:44.456208;How are you today?
1;2;2021-04-27 19:21:31.456208;I am fine.
1;3;2021-04-27 19:22:20.456208;What is your feeling?
1;3;2021-04-27 19:23:43.456208;I am feeling great
1;2;2021-04-27 19:25:03.456208;Are you excited?
1;2;2021-04-27 19:25:39.456208;I am excited.
1;3;2021-04-27 19:26:29.456208;what's up?
1;2;2021-04-27 19:28:20.456208;I'm just hanging out. What's up with you?
1;3;2021-04-27 19:29:42.456208;It's a good day.
1;2;2021-04-27 19:31:14.456208;I'm feeling fine.
1;2;2021-04-27 19:32:42.456208;How is your sister?
1;1;2021-04-27 19:34:32.456208;Oh, fine. Not much has changed.
1;1;2021-04-27 19:36:06.456208;Nice seeing you
1;2;2021-04-27 19:37:01.456208;Bye
1;1;2021-04-27 19:38:03.456208;How are you doing?
1;2;2021-04-27 19:39:11.456208;I'm well.
1;3;2021-04-27 19:39:27.456208;Nice seeing you
1;1;2021-04-27 19:40:45.456208;It's Nice to see you.
1;1;2021-04-27 19:41:30.456208;See you later
1;1;2021-04-27 19:43:20.456208;Bye
1;1;2021-04-27 19:44:43.456208;Good morning.
1;1;2021-04-27 19:46:11.456208;Good morning. How are you?
1;3;2021-04-27 19:47:25.456208;I'm very well and you?
1;1;2021-04-27 19:47:53.456208;I'm fine. Thank you for asking.
1;2;2021-04-27 19:48:46.456208;Do you have a meeting this morning?
1;2;2021-04-27 19:49:47.456208;Yes, I do.
1;2;2021-04-27 19:51:09.456208;It was a pleasure seeing you
1;3;2021-04-27 19:52:42.456208;Yes for me also.
1;2;2021-04-27 19:53:59.456208;Are you okay?
1;2;2021-04-27 19:54:19.456208;I am fine
1;3;2021-04-27 19:55:52.456208;Are you fine?
1;3;2021-04-27 19:57:22.456208;I am fine
1;1;2021-04-27 19:58:08.456208;Can you tell me the way to restaurant?
1;3;2021-04-27 19:59:53.456208;Wait let me view in Google maps
1;2;2021-04-27 20:00:40.456208;Thanks a lot
1;2;2021-04-27 20:01:01.456208;You are welcome
1;3;2021-04-27 20:02:10.456208;Please come in
1;3;2021-04-27 20:02:55.456208;Thank you
1;2;2021-04-27 20:03:11.456208;How are you doing?
1;3;2021-04-27 20:03:25.456208;I am fine
1;1;2021-04-27 20:05:01.456208;How are you doing
1;1;2021-04-27 20:06:22.456208;I am fine
1;2;2021-04-27 20:08:16.456208;Come and sit down.Would you like a drink?
1;3;2021-04-27 20:10:08.456208;Oh, yes please! I'd love a gin and tonic.
1;1;2021-04-27 20:11:19.456208;Do you like olives? Or would you prefer crisps?
1;3;2021-04-27 20:11:52.456208;Oh, just olives please. What music is this?
1;2;2021-04-27 20:12:36.456208;Do you like it?
1;3;2021-04-27 20:13:19.456208;It's great
1;3;2021-04-27 20:15:06.456208;Have you been there?
1;1;2021-04-27 20:16:23.456208;Yes.
1;3;2021-04-27 20:16:46.456208;Would you like to see them?
1;2;2021-04-27 20:18:35.456208;Why not? I'd love to
1;1;2021-04-27 20:19:24.456208;Are you free?
1;2;2021-04-27 20:20:31.456208;Yes surely.
1;3;2021-04-27 20:21:16.456208;Good idea
1;2;2021-04-27 20:23:07.456208;Yeah, that's great.
1;2;2021-04-27 20:24:57.456208;Do you need anything?
1;1;2021-04-27 20:26:13.456208;Anything to eat which is less spicy.
1;3;2021-04-27 20:27:09.456208;I'll see you later then
1;2;2021-04-27 20:28:24.456208;Bye! I'll be back.
1;1;2021-04-27 20:28:40.456208;Hello darling!Did you have a good day today?
1;2;2021-04-27 20:30:15.456208;It was okay.
1;1;2021-04-27 20:31:36.456208;Would you like a drink?
1;3;2021-04-27 20:33:34.456208;No thanks,I'm not thirsty.
1;3;2021-04-27 20:34:15.456208;Are you hungry?
1;1;2021-04-27 20:36:02.456208;Not really.
1;2;2021-04-27 20:36:21.456208;Where do you live?
1;1;2021-04-27 20:37:33.456208;Inside the computer code
1;3;2021-04-27 20:38:16.456208;How are you?
1;2;2021-04-27 20:38:56.456208;I'm fine thanks.How about you?
1;1;2021-04-27 20:39:29.456208;What are you doing these days?
1;3;2021-04-27 20:39:52.456208;Not a lot, actually. Busy at work of course.
1;3;2021-04-27 20:41:39.456208;Where are you now?
1;3;2021-04-27 20:42:46.456208;Inside computer's code
1;1;2021-04-27 20:44:03.456208;In language are you coded?
1;2;2021-04-27 20:45:37.456208;Probably, developer only knows
1;2;2021-04-27 20:46:54.456208;Where shall we sit?
1;1;2021-04-27 20:48:40.456208;Look! There are some free seats in the corner.
1;3;2021-04-27 20:50:08.456208;What would you like to eat?
1;2;2021-04-27 20:51:29.456208;I'm really hungry. I think I'll have chicken and chips with baked beans.
1;3;2021-04-27 20:53:28.456208;Why don't you have drinks too?
1;3;2021-04-27 20:54:28.456208;I don't drink. It makes me ill. I'll have a cheese sandwich instead.
1;2;2021-04-27 20:55:38.456208;And what about meat?
1;1;2021-04-27 20:56:31.456208;I think I'll have some mint tea.
1;2;2021-04-27 20:58:00.456208;Good evening
1;2;2021-04-27 20:59:30.456208;Good evening
1;2;2021-04-27 21:00:08.456208;What would you like to drink?
1;3;2021-04-27 21:01:39.456208;A bot cannot drink
1;2;2021-04-27 21:02:32.456208;Can I help you?
1;1;2021-04-27 21:03:35.456208;Yes, I'm in a bit of a rush.
1;2;2021-04-27 21:05:21.456208;what is your phone number?
1;2;2021-04-27 21:05:55.456208;Currently there is no contact number for me.
1;2;2021-04-27 21:06:44.456208;what would you like?
1;3;2021-04-27 21:07:43.456208;I would like to have a coffee.
1;3;2021-04-27 21:09:05.456208;What can I get for you?
1;2;2021-04-27 21:10:25.456208;I would like to have a coffeee.
1;1;2021-04-27 21:11:22.456208;what's your name?
1;3;2021-04-27 21:11:57.456208;I am a bot
1;3;2021-04-27 21:13:50.456208;How are you?
1;1;2021-04-27 21:14:10.456208;I am fine.
1;1;2021-04-27 21:14:38.456208;How is your day?
1;1;2021-04-27 21:16:04.456208;It's going fine.
1;2;2021-04-27 21:17:56.456208;How's it going?
1;2;2021-04-27 21:18:29.456208;not so bad
1;1;2021-04-27 21:19:43.456208;So do you think that you would like to purchase this car?
1;1;2021-04-27 21:21:17.456208;I am not interested in purchasing the car right now.
1;3;2021-04-27 21:21:49.456208;What's the problem?
1;3;2021-04-27 21:23:04.456208;Actually, I have several other cars to look at before I make my decision.
1;2;2021-04-27 21:24:27.456208;What didn't you like about the car?
1;1;2021-04-27 21:26:00.456208;It is a combination of things, but I appreciate your time.
1;1;2021-04-27 21:27:37.456208;I have some other cars you might want to look at.
1;1;2021-04-27 21:27:53.456208;Again, I appreciate your time but I will not be purchasing this car.
1;2;2021-04-27 21:28:33.456208;Give me a call if you change your mind.
1;2;2021-04-27 21:29:31.456208;Have a good day.
1;3;2021-04-27 21:31:19.456208;Why don't you come over here and we can work out the details of the purchase?
1;1;2021-04-27 21:31:37.456208;I don't think that this is the car for me at this point in time.
1;1;2021-04-27 21:32:32.456208;Is there something in particular that didn't look good to you?
1;2;2021-04-27 21:34:15.456208;It isn't one thing in particular, but I think I can do better for my money.
1;2;2021-04-27 21:34:30.456208;Thank you for stopping by.
1;2;2021-04-27 21:35:33.456208;Good luck in your search for a car.
1;3;2021-04-27 21:36:33.456208;OK, then. Have a good day.
1;3;2021-04-27 21:36:58.456208;have a good day
1;2;2021-04-27 21:38:16.456208;I really love this car!
1;2;2021-04-27 21:39:19.456208;Great!I was hoping that it would go to a driver who appreciates it.
1;2;2021-04-27 21:39:33.456208;What kind of car insurance do you have?
1;3;2021-04-27 21:40:23.456208;I went with the Automobile Club.
1;3;2021-04-27 21:40:41.456208;Why did you choose that company?
1;2;2021-04-27 21:41:43.456208;I looked at the price of the type of insurance that I wanted.
1;3;2021-04-27 21:42:07.456208;What should I think about in choosing services?
